Version =  1.64
NumCams = 1
Cam     Date       Time        Roll     Pitch       Yaw
---  ----------  --------  --------  --------  --------
101  04/21/2013  08:00:00      0.00     0.00      0.00
-------------------------------------------------------
Extinction Fit: Multi-Day = 2
Extinction Coef Scale     = 1.008800
Extinction Coef Rayleigh  = 2.846974
Extinction Coef Oxygen2   = 2.846974
Extinction Coef Ozone     = 0.761201
Extinction Coef Dust      = 17.575153
Extinction Coef Water     = 12.857024
-------------------------------------------------------
Number of wavelengths      = 1209
Responsivity normalization = 302172611547.561830
-------------------------------------------------------
Wave(nm)	WeightSum	DayResp	CumResp	SmoothResp	DayExtn	CumExtn
563.6000	0.588	3002.834902	3002.834902	3002.834902	0.836983	0.836983
564.2000	0.586	3007.498608	3007.498608	3007.498608	0.837319	0.837319
564.8000	0.584	3011.827393	3011.827393	3011.827393	0.836799	0.836799
565.4000	0.583	3018.622690	3018.622690	3018.622690	0.836061	0.836061
566.0000	0.581	3023.162575	3023.162575	3023.162575	0.835095	0.835095
566.6000	0.579	3028.565013	3028.565013	3028.565013	0.834006	0.834006
567.2000	0.578	3034.924310	3034.924310	3034.924310	0.832899	0.832899
567.8000	0.576	3039.565856	3039.565856	3039.565856	0.831775	0.831775
568.4000	0.574	3044.463578	3044.463578	3044.463578	0.829721	0.829721
569.0000	0.573	3049.169380	3049.169380	3049.169380	0.828655	0.828655
569.6000	0.571	3055.623631	3055.623631	3055.623631	0.828069	0.828069
570.2000	0.569	3061.677196	3061.677196	3061.677196	0.827721	0.827721
570.8000	0.568	3063.322130	3063.322130	3063.322130	0.827738	0.827738
571.4000	0.566	3072.568066	3072.568066	3072.568066	0.828456	0.828456
572.0000	0.564	3074.440362	3074.440362	3074.440362	0.828907	0.828907
572.6000	0.562	3083.021750	3083.021750	3083.021750	0.828747	0.828747
573.2000	0.561	3084.695593	3084.695593	3084.695593	0.828500	0.828500
573.8000	0.559	3092.687582	3092.687582	3092.687582	0.828186	0.828186
574.4000	0.557	3095.987041	3095.987041	3095.987041	0.827837	0.827837
575.0000	0.556	3101.595820	3101.595820	3101.595820	0.827484	0.827484
575.6000	0.554	3107.938562	3107.938562	3107.938562	0.827160	0.827160
576.2000	0.552	3111.304037	3111.304037	3111.304037	0.826896	0.826896
576.8000	0.551	3119.856336	3119.856336	3119.856336	0.826615	0.826615
577.4000	0.549	3120.748809	3120.748809	3120.748809	0.826868	0.826868
578.0000	0.548	3128.270981	3128.270981	3128.270981	0.827135	0.827135
578.6000	0.546	3131.734342	3131.734342	3131.734342	0.828351	0.828351
579.2000	0.543	3142.912072	3142.912072	3142.912072	0.830405	0.830405
579.8000	0.541	3154.486866	3154.486866	3154.486866	0.830752	0.830752
580.4000	0.538	3163.379416	3163.379416	3163.379416	0.830989	0.830989
581.0000	0.537	3160.654566	3160.654566	3160.654566	0.833878	0.833878
581.6000	0.537	3163.885870	3163.885870	3163.885870	0.837599	0.837599
582.2000	0.536	3160.266362	3160.266362	3160.266362	0.841480	0.841480
582.8000	0.534	3167.023076	3167.023076	3167.023076	0.844746	0.844746
583.4000	0.533	3171.774567	3171.774567	3171.774567	0.846192	0.846192
584.0000	0.530	3183.810807	3183.810807	3183.810807	0.846348	0.846348
584.6000	0.527	3188.889405	3188.889405	3188.889405	0.847647	0.847647
585.2000	0.525	3202.574366	3202.574366	3202.574366	0.848624	0.848624
585.8000	0.523	3206.672004	3206.672004	3206.672004	0.849071	0.849071
586.4000	0.521	3215.809246	3215.809246	3215.809246	0.849609	0.849609
587.0000	0.520	3216.226658	3216.226658	3216.226658	0.848050	0.848050
587.6000	0.518	3221.351325	3221.351325	3221.351325	0.842471	0.842471
588.2000	0.516	3228.843850	3228.843850	3228.843850	0.836407	0.836407
588.8000	0.515	3231.750771	3231.750771	3231.750771	0.832529	0.832529
589.4000	0.514	3231.965931	3231.965931	3231.965931	0.829492	0.829492
590.0000	0.514	3226.364152	3226.364152	3226.364152	0.827171	0.827171
590.6000	0.512	3233.855338	3233.855338	3233.855338	0.827000	0.827000
591.2000	0.511	3236.060183	3236.060183	3236.060183	0.827842	0.827842
591.8000	0.509	3244.032937	3244.032937	3244.032937	0.827530	0.827530
592.4000	0.507	3248.542632	3248.542632	3248.542632	0.826795	0.826795
593.0000	0.505	3254.060876	3254.060876	3254.060876	0.826997	0.826997
593.6000	0.504	3260.721112	3260.721112	3260.721112	0.828627	0.828627
594.2000	0.502	3260.499459	3260.499459	3260.499459	0.830662	0.830662
594.8000	0.500	3270.835309	3270.835309	3270.835309	0.830361	0.830361
595.4000	0.499	3273.298770	3273.298770	3273.298770	0.829600	0.829600
596.0000	0.497	3283.867754	3283.867754	3283.867754	0.833124	0.833124
596.6000	0.495	3284.580543	3284.580543	3284.580543	0.838087	0.838087
597.2000	0.494	3288.277807	3288.277807	3288.277807	0.839857	0.839857
597.8000	0.492	3295.029404	3295.029404	3295.029404	0.840151	0.840151
598.4000	0.490	3302.088241	3302.088241	3302.088241	0.841165	0.841165
599.0000	0.489	3304.828538	3304.828538	3304.828538	0.843015	0.843015
599.6000	0.487	3310.707203	3310.707203	3310.707203	0.844826	0.844826
600.2000	0.485	3317.249480	3317.249480	3317.249480	0.845192	0.845192
600.8000	0.484	3319.822568	3319.822568	3319.822568	0.845905	0.845905
601.4000	0.482	3325.651563	3325.651563	3325.651563	0.847680	0.847680
602.0000	0.480	3328.904700	3328.904700	3328.904700	0.849919	0.849919
602.6000	0.478	3336.967351	3336.967351	3336.967351	0.852116	0.852116
603.2000	0.477	3339.882919	3339.882919	3339.882919	0.853971	0.853971
603.8000	0.475	3345.422266	3345.422266	3345.422266	0.854355	0.854355
604.4000	0.474	3352.476827	3352.476827	3352.476827	0.854326	0.854326
605.0000	0.472	3359.930810	3359.930810	3359.930810	0.855040	0.855040
605.6000	0.470	3364.114080	3364.114080	3364.114080	0.856208	0.856208
606.2000	0.468	3369.335754	3369.335754	3369.335754	0.857301	0.857301
606.8000	0.467	3368.588742	3368.588742	3368.588742	0.857910	0.857910
607.4000	0.466	3370.055717	3370.055717	3370.055717	0.858460	0.858460
608.0000	0.466	3367.013123	3367.013123	3367.013123	0.859143	0.859143
608.6000	0.464	3371.481243	3371.481243	3371.481243	0.859298	0.859298
609.2000	0.462	3374.802415	3374.802415	3374.802415	0.859712	0.859712
609.8000	0.461	3383.633140	3383.633140	3383.633140	0.860971	0.860971
610.4000	0.459	3388.042075	3388.042075	3388.042075	0.862154	0.862154
611.0000	0.457	3395.911876	3395.911876	3395.911876	0.863474	0.863474
611.6000	0.456	3395.710960	3395.710960	3395.710960	0.864769	0.864769
612.2000	0.455	3393.848662	3393.848662	3393.848662	0.865874	0.865874
612.8000	0.454	3395.898653	3395.898653	3395.898653	0.866896	0.866896
613.4000	0.453	3396.197831	3396.197831	3396.197831	0.866698	0.866698
614.0000	0.451	3404.017820	3404.017820	3404.017820	0.866406	0.866406
614.6000	0.449	3408.120184	3408.120184	3408.120184	0.867170	0.867170
615.2000	0.448	3417.090152	3417.090152	3417.090152	0.868466	0.868466
615.8000	0.446	3421.687781	3421.687781	3421.687781	0.869467	0.869467
616.4000	0.444	3426.459671	3426.459671	3426.459671	0.869557	0.869557
617.0000	0.443	3435.281482	3435.281482	3435.281482	0.869499	0.869499
617.6000	0.441	3438.404730	3438.404730	3438.404730	0.870001	0.870001
618.2000	0.439	3445.712658	3445.712658	3445.712658	0.870908	0.870908
618.8000	0.438	3452.907534	3452.907534	3452.907534	0.871547	0.871547
619.4000	0.436	3455.559289	3455.559289	3455.559289	0.870953	0.870953
620.0000	0.434	3461.552497	3461.552497	3461.552497	0.870412	0.870412
620.6000	0.432	3470.976852	3470.976852	3470.976852	0.870726	0.870726
621.2000	0.431	3471.774767	3471.774767	3471.774767	0.871140	0.871140
621.8000	0.430	3471.152621	3471.152621	3471.152621	0.871647	0.871647
622.4000	0.430	3472.345077	3472.345077	3472.345077	0.872191	0.872191
623.0000	0.428	3471.542112	3471.542112	3471.542112	0.872715	0.872715
623.6000	0.427	3478.992236	3478.992236	3478.992236	0.873163	0.873163
624.2000	0.425	3485.095650	3485.095650	3485.095650	0.873478	0.873478
624.8000	0.423	3493.600134	3493.600134	3493.600134	0.873445	0.873445
625.4000	0.421	3499.100710	3499.100710	3499.100710	0.873503	0.873503
626.0000	0.420	3505.398074	3505.398074	3505.398074	0.875025	0.875025
626.6000	0.419	3501.571940	3501.571940	3501.571940	0.869184	0.869184
627.2000	0.418	3501.962077	3501.962077	3501.962077	0.853060	0.853060
627.8000	0.417	3500.870208	3500.870208	3500.870208	0.842506	0.842506
628.4000	0.416	3508.170508	3508.170508	3508.170508	0.841770	0.841770
629.0000	0.414	3514.139282	3514.139282	3514.139282	0.839068	0.839068
629.6000	0.412	3526.263825	3526.263825	3526.263825	0.837534	0.837534
630.2000	0.410	3532.203253	3532.203253	3532.203253	0.847672	0.847672
630.8000	0.409	3531.754460	3531.754460	3531.754460	0.858853	0.858853
631.4000	0.408	3532.708178	3532.708178	3532.708178	0.859851	0.859851
632.0000	0.407	3533.294001	3533.294001	3533.294001	0.861986	0.861986
632.6000	0.406	3530.941531	3530.941531	3530.941531	0.870959	0.870959
633.2000	0.404	3534.847426	3534.847426	3534.847426	0.876369	0.876369
633.8000	0.403	3546.515591	3546.515591	3546.515591	0.876476	0.876476
634.4000	0.401	3554.322559	3554.322559	3554.322559	0.878135	0.878135
635.0000	0.399	3558.380053	3558.380053	3558.380053	0.880594	0.880594
635.6000	0.397	3558.897859	3558.897859	3558.897859	0.880657	0.880657
636.2000	0.396	3567.651399	3567.651399	3567.651399	0.881980	0.881980
636.8000	0.396	3562.739996	3562.739996	3562.739996	0.884460	0.884460
637.4000	0.395	3557.291379	3557.291379	3557.291379	0.887475	0.887475
638.0000	0.394	3550.718688	3550.718688	3550.718688	0.890095	0.890095
638.6000	0.393	3553.562529	3553.562529	3553.562529	0.891645	0.891645
639.2000	0.392	3559.241315	3559.241315	3559.241315	0.890851	0.890851
639.8000	0.390	3561.530497	3561.530497	3561.530497	0.891305	0.891305
640.4000	0.389	3566.944295	3566.944295	3566.944295	0.892923	0.892923
641.0000	0.387	3572.509272	3572.509272	3572.509272	0.894230	0.894230
641.6000	0.385	3587.560727	3587.560727	3587.560727	0.895015	0.895015
642.2000	0.384	3587.374702	3587.374702	3587.374702	0.895525	0.895525
642.8000	0.383	3585.077427	3585.077427	3585.077427	0.896330	0.896330
643.4000	0.382	3579.227172	3579.227172	3579.227172	0.897538	0.897538
644.0000	0.381	3577.082970	3577.082970	3577.082970	0.898651	0.898651
644.6000	0.381	3578.624542	3578.624542	3578.624542	0.897980	0.897980
645.2000	0.380	3576.031453	3576.031453	3576.031453	0.894170	0.894170
645.8000	0.378	3576.296246	3576.296246	3576.296246	0.890254	0.890254
646.4000	0.377	3579.655553	3579.655553	3579.655553	0.888570	0.888570
647.0000	0.375	3587.720834	3587.720834	3587.720834	0.886908	0.886908
647.6000	0.373	3602.642560	3602.642560	3602.642560	0.884445	0.884445
648.2000	0.371	3609.259664	3609.259664	3609.259664	0.882955	0.882955
648.8000	0.370	3603.944385	3603.944385	3603.944385	0.883406	0.883406
649.4000	0.370	3590.483868	3590.483868	3590.483868	0.885837	0.885837
650.0000	0.370	3576.708659	3576.708659	3576.708659	0.888921	0.888921
650.6000	0.370	3576.848470	3576.848470	3576.848470	0.890883	0.890883
651.2000	0.368	3581.597878	3581.597878	3581.597878	0.890273	0.890273
651.8000	0.366	3594.959016	3594.959016	3594.959016	0.887613	0.887613
652.4000	0.364	3603.023398	3603.023398	3603.023398	0.886703	0.886703
653.0000	0.362	3607.660045	3607.660045	3607.660045	0.889260	0.889260
653.6000	0.361	3603.662890	3603.662890	3603.662890	0.894359	0.894359
654.2000	0.361	3589.677173	3589.677173	3589.677173	0.898759	0.898759
654.8000	0.361	3587.306236	3587.306236	3587.306236	0.899001	0.899001
655.4000	0.361	3579.703393	3579.703393	3579.703393	0.896329	0.896329
656.0000	0.359	3582.922861	3582.922861	3582.922861	0.894011	0.894011
656.6000	0.357	3591.255274	3591.255274	3591.255274	0.896750	0.896750
657.2000	0.355	3600.701747	3600.701747	3600.701747	0.903822	0.903822
657.8000	0.353	3606.669197	3606.669197	3606.669197	0.907435	0.907435
658.4000	0.352	3601.935424	3601.935424	3601.935424	0.907080	0.907080
659.0000	0.352	3599.956522	3599.956522	3599.956522	0.907488	0.907488
659.6000	0.352	3584.424251	3584.424251	3584.424251	0.909127	0.909127
660.2000	0.352	3579.830529	3579.830529	3579.830529	0.910888	0.910888
660.8000	0.350	3585.885213	3585.885213	3585.885213	0.912494	0.912494
661.4000	0.348	3591.461854	3591.461854	3591.461854	0.913741	0.913741
662.0000	0.347	3583.671189	3583.671189	3583.671189	0.914270	0.914270
662.6000	0.347	3573.220006	3573.220006	3573.220006	0.914750	0.914750
663.2000	0.347	3560.757214	3560.757214	3560.757214	0.915560	0.915560
663.8000	0.346	3558.399944	3558.399944	3558.399944	0.916320	0.916320
664.4000	0.344	3565.842440	3565.842440	3565.842440	0.917172	0.917172
665.0000	0.342	3581.325810	3581.325810	3581.325810	0.918026	0.918026
665.6000	0.340	3588.739695	3588.739695	3588.739695	0.918790	0.918790
666.2000	0.339	3591.014448	3591.014448	3591.014448	0.919676	0.919676
666.8000	0.338	3581.380863	3581.380863	3581.380863	0.920125	0.920125
667.4000	0.338	3571.499291	3571.499291	3571.499291	0.920421	0.920421
668.0000	0.338	3558.719162	3558.719162	3558.719162	0.921069	0.921069
668.6000	0.337	3555.594993	3555.594993	3555.594993	0.921838	0.921838
669.2000	0.336	3560.779657	3560.779657	3560.779657	0.922227	0.922227
669.8000	0.333	3573.249342	3573.249342	3573.249342	0.922033	0.922033
670.4000	0.331	3586.854891	3586.854891	3586.854891	0.922484	0.922484
671.0000	0.330	3589.285924	3589.285924	3589.285924	0.923862	0.923862
671.6000	0.329	3579.921699	3579.921699	3579.921699	0.924151	0.924151
672.2000	0.330	3569.104314	3569.104314	3569.104314	0.923907	0.923907
672.8000	0.329	3555.935761	3555.935761	3555.935761	0.924616	0.924616
673.4000	0.328	3556.431492	3556.431492	3556.431492	0.925299	0.925299
674.0000	0.326	3564.300060	3564.300060	3564.300060	0.926112	0.926112
674.6000	0.325	3565.732251	3565.732251	3565.732251	0.926980	0.926980
675.2000	0.325	3551.082463	3551.082463	3551.082463	0.927827	0.927827
675.8000	0.325	3538.724278	3538.724278	3538.724278	0.928577	0.928577
676.4000	0.324	3533.574586	3533.574586	3533.574586	0.929156	0.929156
677.0000	0.322	3539.734414	3539.734414	3539.734414	0.929528	0.929528
677.6000	0.321	3545.640489	3545.640489	3545.640489	0.928470	0.928470
678.2000	0.320	3539.065036	3539.065036	3539.065036	0.928400	0.928400
678.8000	0.320	3526.652070	3526.652070	3526.652070	0.929353	0.929353
679.4000	0.320	3512.523066	3512.523066	3512.523066	0.930136	0.930136
680.0000	0.319	3514.858935	3514.858935	3514.858935	0.930322	0.930322
680.6000	0.317	3522.753876	3522.753876	3522.753876	0.930158	0.930158
681.2000	0.316	3521.581686	3521.581686	3521.581686	0.930777	0.930777
681.8000	0.316	3505.624846	3505.624846	3505.624846	0.930974	0.930974
682.4000	0.316	3495.110758	3495.110758	3495.110758	0.927886	0.927886
683.0000	0.315	3490.085641	3490.085641	3490.085641	0.929460	0.929460
683.6000	0.313	3497.880406	3497.880406	3497.880406	0.941886	0.941886
684.2000	0.311	3501.219062	3501.219062	3501.219062	0.929885	0.929885
684.8000	0.311	3495.452076	3495.452076	3495.452076	0.902467	0.902467
685.4000	0.311	3478.577201	3478.577201	3478.577201	0.866810	0.866810
686.0000	0.311	3467.253956	3467.253956	3467.253956	0.831792	0.831792
686.6000	0.309	3471.811584	3471.811584	3471.811584	0.795744	0.795744
687.2000	0.307	3486.001087	3486.001087	3486.001087	0.770037	0.770037
687.8000	0.306	3480.633883	3480.633883	3480.633883	0.732028	0.732028
688.4000	0.307	3463.010996	3463.010996	3463.010996	0.709857	0.709857
689.0000	0.307	3446.566965	3446.566965	3446.566965	0.741598	0.741598
689.6000	0.306	3445.014126	3445.014126	3445.014126	0.786269	0.786269
690.2000	0.304	3452.909185	3452.909185	3452.909185	0.808594	0.808594
690.8000	0.302	3454.755172	3454.755172	3454.755172	0.823279	0.823279
691.4000	0.302	3440.355286	3440.355286	3440.355286	0.840636	0.840636
692.0000	0.302	3423.240439	3423.240439	3423.240439	0.858830	0.858830
692.6000	0.302	3419.515344	3419.515344	3419.515344	0.871674	0.871674
693.2000	0.300	3429.801154	3429.801154	3429.801154	0.873029	0.873029
693.8000	0.298	3433.370954	3433.370954	3433.370954	0.869779	0.869779
694.4000	0.297	3428.881647	3428.881647	3428.881647	0.870257	0.870257
695.0000	0.298	3411.196881	3411.196881	3411.196881	0.874371	0.874371
695.6000	0.298	3396.208532	3396.208532	3396.208532	0.882006	0.882006
696.2000	0.296	3396.824300	3396.824300	3396.824300	0.894954	0.894954
696.8000	0.294	3407.097411	3407.097411	3407.097411	0.909377	0.909377
697.4000	0.293	3411.628667	3411.628667	3411.628667	0.917284	0.917284
698.0000	0.293	3394.224483	3394.224483	3394.224483	0.917151	0.917151
698.6000	0.293	3375.457376	3375.457376	3375.457376	0.911054	0.911054
699.2000	0.292	3369.171860	3369.171860	3369.171860	0.902909	0.902909
699.8000	0.290	3375.268406	3375.268406	3375.268406	0.897121	0.897121
700.4000	0.289	3387.827613	3387.827613	3387.827613	0.897978	0.897978
701.0000	0.288	3378.424226	3378.424226	3378.424226	0.904114	0.904114
701.6000	0.288	3360.153971	3360.153971	3360.153971	0.908148	0.908148
702.2000	0.288	3341.455325	3341.455325	3341.455325	0.908997	0.908997
702.8000	0.288	3337.887410	3337.887410	3337.887410	0.909743	0.909743
703.4000	0.287	3335.511264	3335.511264	3335.511264	0.912295	0.912295
704.0000	0.286	3338.700991	3338.700991	3338.700991	0.914730	0.914730
704.6000	0.285	3333.193896	3333.193896	3333.193896	0.917524	0.917524
705.2000	0.284	3326.139176	3326.139176	3326.139176	0.920183	0.920183
705.8000	0.283	3317.945342	3317.945342	3317.945342	0.923049	0.923049
706.4000	0.283	3314.697000	3314.697000	3314.697000	0.924927	0.924927
707.0000	0.282	3314.076909	3314.076909	3314.076909	0.926600	0.926600
707.6000	0.281	3309.974278	3309.974278	3309.974278	0.929288	0.929288
708.2000	0.280	3303.516652	3303.516652	3303.516652	0.931212	0.931212
708.8000	0.279	3298.196574	3298.196574	3298.196574	0.933176	0.933176
709.4000	0.280	3278.500224	3278.500224	3278.500224	0.934799	0.934799
710.0000	0.280	3262.064826	3262.064826	3262.064826	0.935811	0.935811
710.6000	0.279	3257.584212	3257.584212	3257.584212	0.935468	0.935468
711.2000	0.277	3267.106099	3267.106099	3267.106099	0.935911	0.935911
711.8000	0.275	3280.180662	3280.180662	3280.180662	0.937295	0.937295
712.4000	0.274	3271.790557	3271.790557	3271.790557	0.937938	0.937938
713.0000	0.275	3251.860273	3251.860273	3251.860273	0.937335	0.937335
713.6000	0.275	3233.691479	3233.691479	3233.691479	0.935910	0.935910
714.2000	0.274	3223.222319	3223.222319	3223.222319	0.935470	0.935470
714.8000	0.273	3220.989928	3220.989928	3220.989928	0.932874	0.932874
715.4000	0.272	3223.856859	3223.856859	3223.856859	0.917235	0.917235
716.0000	0.271	3223.461041	3223.461041	3223.461041	0.892376	0.892376
716.6000	0.270	3217.469868	3217.469868	3217.469868	0.873658	0.873658
717.2000	0.270	3199.033983	3199.033983	3199.033983	0.854514	0.854514
717.8000	0.271	3178.641994	3178.641994	3178.641994	0.822420	0.822420
718.4000	0.270	3174.770131	3174.770131	3174.770131	0.788088	0.788088
719.0000	0.269	3177.786470	3177.786470	3177.786470	0.766793	0.766793
719.6000	0.267	3191.088196	3191.088196	3191.088196	0.769510	0.769510
720.2000	0.265	3186.417552	3186.417552	3186.417552	0.790128	0.790128
720.8000	0.265	3170.245297	3170.245297	3170.245297	0.804275	0.804275
721.4000	0.266	3147.519271	3147.519271	3147.519271	0.815547	0.815547
722.0000	0.265	3148.539323	3148.539323	3148.539323	0.841619	0.841619
722.6000	0.265	3142.874934	3142.874934	3142.874934	0.862376	0.862376
723.2000	0.264	3138.485471	3138.485471	3138.485471	0.855147	0.855147
723.8000	0.263	3131.789217	3131.789217	3131.789217	0.834599	0.834599
724.4000	0.262	3126.577933	3126.577933	3126.577933	0.816494	0.816494
725.0000	0.261	3128.284706	3128.284706	3128.284706	0.805914	0.805914
725.6000	0.260	3123.459609	3123.459609	3123.459609	0.804317	0.804317
726.2000	0.259	3114.657410	3114.657410	3114.657410	0.810372	0.810372
726.8000	0.258	3117.164771	3117.164771	3117.164771	0.819624	0.819624
727.4000	0.257	3111.734477	3111.734477	3111.734477	0.826420	0.826420
728.0000	0.257	3110.448515	3110.448515	3110.448515	0.826805	0.826805
728.6000	0.257	3092.470545	3092.470545	3092.470545	0.820973	0.820973
729.2000	0.257	3077.759972	3077.759972	3077.759972	0.817510	0.817510
729.8000	0.257	3064.613480	3064.613480	3064.613480	0.820333	0.820333
730.4000	0.256	3060.336939	3060.336939	3060.336939	0.826160	0.826160
731.0000	0.255	3055.455844	3055.455844	3055.455844	0.835665	0.835665
731.6000	0.254	3058.997750	3058.997750	3058.997750	0.851478	0.851478
732.2000	0.253	3053.634035	3053.634035	3053.634035	0.868471	0.868471
732.8000	0.252	3052.064396	3052.064396	3052.064396	0.881396	0.881396
733.4000	0.252	3034.205719	3034.205719	3034.205719	0.894588	0.894588
734.0000	0.252	3018.773311	3018.773311	3018.773311	0.909902	0.909902
734.6000	0.252	3011.641780	3011.641780	3011.641780	0.921572	0.921572
735.2000	0.252	3002.263234	3002.263234	3002.263234	0.926253	0.926253
735.8000	0.251	2994.444194	2994.444194	2994.444194	0.924271	0.924271
736.4000	0.249	2998.667565	2998.667565	2998.667565	0.921240	0.921240
737.0000	0.248	3001.622538	3001.622538	3001.622538	0.923203	0.923203
737.6000	0.248	2990.274677	2990.274677	2990.274677	0.925305	0.925305
738.2000	0.248	2976.633363	2976.633363	2976.633363	0.924506	0.924506
738.8000	0.248	2958.649815	2958.649815	2958.649815	0.929504	0.929504
739.4000	0.248	2949.903539	2949.903539	2949.903539	0.940491	0.940491
740.0000	0.246	2949.599498	2949.599498	2949.599498	0.945042	0.945042
740.6000	0.244	2971.892122	2971.892122	2971.892122	0.943609	0.943609
741.2000	0.243	2969.416399	2969.416399	2969.416399	0.945274	0.945274
741.8000	0.243	2954.923913	2954.923913	2954.923913	0.948752	0.948752
742.4000	0.243	2939.230725	2939.230725	2939.230725	0.950319	0.950319
743.0000	0.243	2924.070466	2924.070466	2924.070466	0.951918	0.951918
743.6000	0.242	2926.042586	2926.042586	2926.042586	0.953084	0.953084
744.2000	0.241	2921.836411	2921.836411	2921.836411	0.954418	0.954418
744.8000	0.240	2924.900886	2924.900886	2924.900886	0.955749	0.955749
745.4000	0.239	2917.457886	2917.457886	2917.457886	0.956901	0.956901
746.0000	0.238	2914.090540	2914.090540	2914.090540	0.957702	0.957702
746.6000	0.238	2904.963410	2904.963410	2904.963410	0.957672	0.957672
747.2000	0.239	2889.767953	2889.767953	2889.767953	0.956647	0.956647
747.8000	0.238	2878.158531	2878.158531	2878.158531	0.957112	0.957112
748.4000	0.238	2870.818282	2870.818282	2870.818282	0.958064	0.958064
749.0000	0.237	2871.607473	2871.607473	2871.607473	0.958627	0.958627
749.6000	0.235	2866.589719	2866.589719	2866.589719	0.958848	0.958848
750.2000	0.235	2868.202226	2868.202226	2868.202226	0.958788	0.958788
750.8000	0.234	2865.568108	2865.568108	2865.568108	0.958550	0.958550
751.4000	0.234	2853.206184	2853.206184	2853.206184	0.958782	0.958782
752.0000	0.234	2835.185900	2835.185900	2835.185900	0.959730	0.959730
752.6000	0.234	2828.191311	2828.191311	2828.191311	0.959454	0.959454
753.2000	0.233	2827.565089	2827.565089	2827.565089	0.958883	0.958883
753.8000	0.232	2821.125992	2821.125992	2821.125992	0.961594	0.961594
754.4000	0.231	2823.271635	2823.271635	2823.271635	0.963448	0.963448
755.0000	0.230	2823.657155	2823.657155	2823.657155	0.964976	0.964976
755.6000	0.229	2813.065824	2813.065824	2813.065824	0.965498	0.965498
756.2000	0.229	2809.402595	2809.402595	2809.402595	0.964333	0.964333
756.8000	0.229	2791.801357	2791.801357	2791.801357	0.960802	0.960802
757.4000	0.229	2781.732532	2781.732532	2781.732532	0.954225	0.954225
758.0000	0.230	2762.238505	2762.238505	2762.238505	0.927953	0.927953
758.6000	0.230	2750.408304	2750.408304	2750.408304	0.838882	0.838882
759.2000	0.229	2752.706012	2752.706012	2752.706012	0.721774	0.721774
759.8000	0.227	2758.422339	2758.422339	2758.422339	0.594872	0.594872
760.4000	0.225	2775.736040	2775.736040	2775.736040	0.471938	0.471938
761.0000	0.225	2763.930363	2763.930363	2763.930363	0.389198	0.389198
761.6000	0.225	2752.871009	2752.871009	2752.871009	0.378632	0.378632
762.2000	0.225	2739.807930	2739.807930	2739.807930	0.420818	0.420818
762.8000	0.224	2748.673812	2748.673812	2748.673812	0.476391	0.476391
763.4000	0.223	2742.217646	2742.217646	2742.217646	0.492574	0.492574
764.0000	0.222	2749.027479	2749.027479	2749.027479	0.480960	0.480960
764.6000	0.223	2736.568749	2736.568749	2736.568749	0.516116	0.516116
765.2000	0.223	2725.534035	2725.534035	2725.534035	0.591709	0.591709
765.8000	0.222	2719.541223	2719.541223	2719.541223	0.660123	0.660123
766.4000	0.221	2730.086067	2730.086067	2730.086067	0.721093	0.721093
767.0000	0.220	2723.726744	2723.726744	2723.726744	0.782959	0.782959
767.6000	0.220	2722.772044	2722.772044	2722.772044	0.835820	0.835820
768.2000	0.220	2711.039195	2711.039195	2711.039195	0.874447	0.874447
768.8000	0.220	2701.336524	2701.336524	2701.336524	0.904498	0.904498
769.4000	0.220	2701.619470	2701.619470	2701.619470	0.926736	0.926736
770.0000	0.219	2711.283068	2711.283068	2711.283068	0.938417	0.938417
770.6000	0.217	2713.486273	2713.486273	2713.486273	0.945724	0.945724
771.2000	0.216	2715.461472	2715.461472	2715.461472	0.955644	0.955644
771.8000	0.216	2713.049503	2713.049503	2713.049503	0.962858	0.962858
772.4000	0.216	2703.610741	2703.610741	2703.610741	0.963517	0.963517
773.0000	0.216	2701.523834	2701.523834	2701.523834	0.962421	0.962421
773.6000	0.216	2691.340208	2691.340208	2691.340208	0.962541	0.962541
774.2000	0.215	2687.598879	2687.598879	2687.598879	0.963625	0.963625
774.8000	0.214	2694.443086	2694.443086	2694.443086	0.964768	0.964768
775.4000	0.213	2703.188098	2703.188098	2703.188098	0.965020	0.965020
776.0000	0.212	2704.424035	2704.424035	2704.424035	0.964818	0.964818
776.6000	0.211	2702.508937	2702.508937	2702.508937	0.964798	0.964798
777.2000	0.211	2693.879215	2693.879215	2693.879215	0.964848	0.964848
777.8000	0.211	2682.724584	2682.724584	2682.724584	0.964844	0.964844
778.4000	0.211	2681.990784	2681.990784	2681.990784	0.964836	0.964836
779.0000	0.211	2675.855101	2675.855101	2675.855101	0.964835	0.964835
779.6000	0.210	2683.657827	2683.657827	2683.657827	0.964834	0.964834
780.2000	0.209	2691.148954	2691.148954	2691.148954	0.964834	0.964834
780.8000	0.208	2692.453495	2692.453495	2692.453495	0.964834	0.964834
781.4000	0.207	2690.806589	2690.806589	2690.806589	0.964835	0.964835
782.0000	0.207	2695.314829	2695.314829	2695.314829	0.964836	0.964836
782.6000	0.206	2683.881655	2683.881655	2683.881655	0.964837	0.964837
783.2000	0.207	2670.917735	2670.917735	2670.917735	0.964837	0.964837
783.8000	0.207	2655.346708	2655.346708	2655.346708	0.964837	0.964837
784.4000	0.207	2650.625025	2650.625025	2650.625025	0.964837	0.964837
