Version =  1.64
NumCams = 1
Cam     Date       Time        Roll     Pitch       Yaw
---  ----------  --------  --------  --------  --------
101  04/21/2013  08:00:00      0.00     25.00      0.00
-------------------------------------------------------
Extinction Fit: Multi-Day = 2
Extinction Coef Scale     = 1.008800
Extinction Coef Rayleigh  = 2.846974
Extinction Coef Oxygen2   = 2.846974
Extinction Coef Ozone     = 0.761201
Extinction Coef Dust      = 17.575153
Extinction Coef Water     = 12.857024
-------------------------------------------------------
Number of wavelengths      = 1001
Responsivity normalization = 302172611547561.830
-------------------------------------------------------
Wave(nm)    WeightSum   DayResp     CumResp     SmoothResp  DayExtn     CumExtn
  564.8000      64.282    0.835662    0.960026    0.950811    0.823395    0.821502
  565.4000      64.399    0.818000    0.973258    0.951906    0.837240    0.819543
  566.0000      64.399    0.772743    0.981602    0.952993    0.832817    0.804370
  566.6000      64.564    0.853689    0.974601    0.954071    0.849918    0.804186
  567.2000      64.391    0.744295    0.939251    0.955141    0.849637    0.795173
  567.8000      64.512    0.715574    0.929321    0.956203    0.854567    0.821832
  568.4000      64.851    0.880205    0.954447    0.957258    0.842008    0.797747
  569.0000      64.724    0.920790    0.965480    0.958305    0.858226    0.825047
  569.6000      64.724    0.907191    0.960222    0.959344    0.858232    0.832375
  570.2000      64.629    0.791217    0.945709    0.960375    0.829035    0.830784
  570.8000      64.485    0.885488    0.964645    0.961399    0.858618    0.822840
  571.4000      64.365    1.073480    0.995395    0.962416    0.889715    0.840267
  572.0000      64.672    0.991739    0.958717    0.963425    0.838141    0.835717
  572.6000      64.672    0.863937    0.943211    0.964426    0.835033    0.837154
  573.2000      64.502    0.953314    0.942426    0.965420    0.846416    0.817264
  573.8000      64.672    1.011806    0.912537    0.966406    0.817259    0.806121
  574.4000      64.578    1.020164    0.920810    0.967384    0.798265    0.828334
  575.0000      64.607    0.934262    0.953608    0.968354    0.836473    0.824297
  575.6000      64.724    0.890856    0.953269    0.969317    0.855358    0.820430
  576.2000      64.672    0.923865    0.957695    0.970270    0.830728    0.822609
  576.8000      64.635    0.955748    0.949013    0.971216    0.825781    0.820716
  577.4000      65.175    0.893200    0.940997    0.972152    0.821510    0.826922
  578.0000      65.166    0.919729    0.968800    0.973079    0.837221    0.828344
  578.6000      65.275    0.936132    0.951330    0.973997    0.828480    0.797871
  579.2000      65.439    0.981239    0.938157    0.974905    0.856123    0.817436
  579.8000      65.504    0.958171    0.944646    0.975804    0.851754    0.792248
  580.4000      65.266    1.044757    0.951651    0.976691    0.828537    0.766558
  581.0000      65.504    1.016741    0.969601    0.977569    0.826543    0.809974
  581.6000      65.504    0.980925    0.972722    0.978434    0.847448    0.827451
  582.2000      65.504    0.942371    0.967794    0.979289    0.891278    0.831747
  582.8000      65.504    0.887683    1.000197    0.980132    0.923967    0.831594
  583.4000      65.340    1.020990    0.992696    0.980962    0.843051    0.833209
  584.0000      65.212    1.069247    0.977025    0.981780    0.850072    0.816015
  584.6000      65.237    0.974838    0.989528    0.982584    0.858568    0.813222
  585.2000      65.331    0.953099    0.962152    0.983375    0.843984    0.813626
  585.8000      65.331    0.925284    0.977102    0.984152    0.839276    0.814545
  586.4000      65.204    0.865038    1.014912    0.984914    0.853852    0.839126
  587.0000      65.204    0.875099    1.008670    0.985662    0.861733    0.819410
  587.6000      65.140    0.954134    1.064377    0.986395    0.859060    0.837392
  588.2000      64.811    1.036622    1.056519    0.987111    0.865855    0.853583
  588.8000      65.204    1.015789    0.995989    0.987812    0.847904    0.826291
  589.4000      65.109    0.915558    1.027698    0.988496    0.851563    0.822700
  590.0000      65.204    0.999141    1.066636    0.989163    0.856294    0.836851
  590.6000      64.960    1.048536    0.994180    0.989813    0.829475    0.839168
  591.2000      65.204    1.024988    1.011868    0.990446    0.811764    0.825035
  591.8000      65.204    0.931709    1.014210    0.991060    0.845983    0.836262
  592.4000      64.945    0.992458    1.018171    0.991656    0.873739    0.867271
  593.0000      65.204    0.986684    1.032602    0.992233    0.866105    0.831239
  593.6000      65.551    1.011047    1.051781    0.992791    0.848173    0.824936
  594.2000      65.724    1.038339    1.020472    0.993330    0.831547    0.820114
  594.8000      65.724    1.012165    1.030605    0.993849    0.834451    0.797675
  595.4000      65.898    1.033163    0.990203    0.994349    0.842512    0.814808
  596.0000      65.898    1.025627    1.019333    0.994828    0.919437    0.817300
  596.6000      66.071    0.917399    1.038956    0.995287    0.916012    0.821724
  597.2000      66.070    0.818283    1.014032    0.995725    0.931896    0.802812
  597.8000      66.079    0.887107    1.038155    0.996143    0.842621    0.810193
  598.4000      65.810    0.968425    1.036264    0.996539    0.878726    0.829774
  599.0000      65.812    1.015806    1.001447    0.996914    0.858826    0.828767
  599.6000      65.954    1.050509    0.978127    0.997269    0.859500    0.828653
  600.2000      65.943    1.063880    0.993541    0.997601    0.871714    0.855558
  600.8000      65.667    1.002059    1.018342    0.997913    0.903696    0.837004
  601.4000      65.897    0.898365    1.024891    0.998202    0.890636    0.838229
  602.0000      65.586    0.896918    1.049489    0.998471    0.920490    0.858809
  602.6000      65.897    0.899989    1.042378    0.998717    0.864279    0.847989
  603.2000      65.897    1.057265    1.030195    0.998942    0.862830    0.821202
  603.8000      65.897    1.341550    1.040364    0.999145    0.857722    0.828580
  604.4000      65.897    0.915322    1.008438    0.999326    0.894239    0.838831
  605.0000      65.768    0.980953    0.977810    0.999486    0.855453    0.807826
  605.6000      65.668    1.004919    1.001371    0.999624    0.875354    0.815571
  606.2000      65.732    0.874698    1.022991    0.999740    0.909061    0.847601
  606.8000      65.802    0.962481    1.004165    0.999835    0.849341    0.822610
  607.4000      65.394    0.991733    0.984665    0.999908    0.867590    0.804924
  608.0000      65.723    0.955698    0.970398    0.999960    0.871324    0.808079
  608.6000      65.366    1.018715    0.976444    0.999991    0.835821    0.798655
  609.2000      65.723    0.940031    0.962339    1.000000    0.822871    0.794653
  609.8000      65.426    0.892037    0.961919    0.999988    0.854259    0.805133
  610.4000      65.549    0.895531    0.996649    0.999955    0.867178    0.818112
  611.0000      65.376    0.899326    1.005088    0.999901    0.900038    0.819511
  611.6000      64.883    0.827314    0.969366    0.999826    0.867248    0.832347
  612.2000      65.376    0.925969    0.983420    0.999730    0.916595    0.825520
  612.8000      65.039    0.974468    0.995667    0.999614    0.881121    0.828863
  613.4000      65.203    0.977312    1.002557    0.999477    0.869608    0.848591
  614.0000      64.831    0.881580    1.002958    0.999320    0.874030    0.854509
  614.6000      64.654    0.913420    1.026905    0.999142    0.882017    0.847429
  615.2000      64.916    0.924317    1.037529    0.998944    0.906041    0.807437
  615.8000      64.908    0.920576    1.029151    0.998727    0.877550    0.842391
  616.4000      64.857    1.023385    1.004097    0.998489    0.857774    0.865889
  617.0000      64.783    0.934349    1.023943    0.998231    0.844228    0.872581
  617.6000      64.626    0.873348    1.025981    0.997954    0.862455    0.839607
  618.2000      64.856    0.894480    1.041426    0.997657    0.855800    0.842953
  618.8000      64.528    0.883758    1.039032    0.997340    0.881734    0.824919
  619.4000      64.842    0.864625    1.042567    0.997004    0.861488    0.841011
  620.0000      64.842    0.933359    1.048446    0.996649    0.908150    0.881180
  620.6000      64.625    0.998409    1.015112    0.996274    0.873961    0.868250
  621.2000      64.728    0.863217    0.985366    0.995880    0.875908    0.842711
  621.8000      64.841    0.937262    1.029370    0.995467    0.935777    0.839909
  622.4000      64.677    1.020451    1.001180    0.995035    0.911861    0.837225
  623.0000      64.262    1.012415    0.979673    0.994584    0.880996    0.846748
  623.6000      64.528    0.991850    0.990855    0.994114    0.888416    0.848305
  624.2000      64.379    1.059947    1.035633    0.993625    0.890253    0.878145
  624.8000      63.953    0.897695    0.979568    0.993118    0.881388    0.853110
  625.4000      64.351    0.881473    0.972357    0.992591    0.879306    0.836812
  626.0000      64.074    0.977960    1.012230    0.992046    0.886187    0.838616
  626.6000      64.630    1.013493    0.990161    0.991482    0.921945    0.836862
  627.2000      64.400    1.124256    0.993717    0.990899    0.889177    0.807937
  627.8000      64.503    1.251013    1.009716    0.990298    0.889376    0.823724
  628.4000      64.314    1.145357    0.991092    0.989678    0.863940    0.833935
  629.0000      64.803    1.005002    0.960805    0.989040    0.863983    0.789612
  629.6000      64.850    1.008141    0.941600    0.988382    0.826592    0.833258
  630.2000      64.786    1.112522    0.948120    0.987706    0.929339    0.863512
  630.8000      64.563    1.042942    1.007105    0.987012    0.918637    0.845996
  631.4000      64.398    1.153778    1.008548    0.986298    0.911400    0.848661
  632.0000      64.564    1.531845    0.993142    0.985566    0.911814    0.848682
  632.6000      64.399    1.414299    0.987872    0.984815    0.913865    0.858787
  633.2000      64.173    1.227309    0.989922    0.984045    0.872175    0.853583
  633.8000      64.263    1.044598    0.947822    0.983257    0.885582    0.855627
  634.4000      64.225    0.943038    0.948169    0.982449    0.804154    0.867117
  635.0000      64.066    0.919853    0.973573    0.981622    0.887866    0.856154
  635.6000      63.987    0.936503    0.982701    0.980776    0.918162    0.813758
  636.2000      63.886    1.002908    1.014995    0.979911    0.900592    0.854056
  636.8000      63.334    1.190535    0.986061    0.979026    0.892382    0.832000
  637.4000      63.161    1.148726    1.008883    0.978122    0.846960    0.847448
  638.0000      63.491    1.195703    1.012873    0.977198    0.910257    0.855881
  638.6000      63.128    1.023497    1.000523    0.976254    0.934482    0.868043
  639.2000      62.717    0.910009    1.035677    0.975290    0.911481    0.840540
  639.8000      62.504    1.086762    1.102287    0.974306    0.963477    0.833255
  640.4000      62.490    1.017122    1.103986    0.973301    0.924174    0.862104
  641.0000      62.871    0.954532    1.066012    0.972276    0.896693    0.886410
  641.6000      62.579    1.084072    1.013887    0.971230    0.878055    0.849186
  642.2000      62.602    1.078436    0.990046    0.970163    0.897607    0.857395
  642.8000      62.368    1.072735    1.003854    0.969074    0.891716    0.830943
  643.4000      62.642    0.886618    0.947767    0.967963    0.864069    0.862807
  644.0000      62.879    0.836151    0.915485    0.966831    0.878960    0.834738
  644.6000      62.750    0.960688    0.981999    0.965676    0.907940    0.847965
  645.2000      62.649    1.201184    1.008105    0.964498    0.908498    0.837264
  645.8000      62.048    1.228164    0.984656    0.963297    0.903680    0.882537
  646.4000      61.901    1.140224    1.030058    0.962072    0.896029    0.861980
  647.0000      61.984    1.012681    0.986930    0.960823    0.910743    0.840754
  647.6000      62.047    0.908066    0.941057    0.959550    0.918585    0.871262
  648.2000      61.378    0.833081    0.895517    0.958251    0.902491    0.860988
  648.8000      61.553    0.948943    0.883673    0.956927    0.921692    0.867005
  649.4000      60.710    1.092091    0.943253    0.955578    0.871184    0.873571
  650.0000      60.988    0.995798    0.962845    0.954201    0.906952    0.871232
  650.6000      60.650    0.924958    0.934616    0.952798    0.949321    0.846661
  651.2000      59.764    1.180527    0.981325    0.951367    0.928056    0.868190
  651.8000      59.701    1.123378    0.975619    0.949908    0.891716    0.880124
  652.4000      60.071    0.964539    0.932583    0.948420    0.918358    0.843418
  653.0000      59.248    1.032322    0.967948    0.946902    0.879348    0.826526
  653.6000      59.691    0.952484    0.944026    0.945355    0.913990    0.845335
  654.2000      59.428    0.837441    0.905063    0.943777    0.910812    0.874398
  654.8000      59.267    0.793180    0.867859    0.942167    0.931448    0.833844
  655.4000      58.533    0.843392    0.840889    0.940526    0.924951    0.868121
  656.0000      58.096    0.700003    0.843189    0.938851    0.870373    0.848305
  656.6000      57.696    0.666579    0.889854    0.937144    0.957305    0.854835
  657.2000      57.428    0.764950    0.886664    0.935403    0.898705    0.811437
  657.8000      57.515    0.849277    0.948963    0.933627    0.880059    0.820595
  658.4000      57.515    0.828439    0.955512    0.931816    0.947212    0.840347
  659.0000      57.515    0.935715    0.935649    0.929969    0.962803    0.824751
  659.6000      57.125    1.043471    0.960856    0.928086    0.962708    0.863490
  660.2000      57.151    1.086829    0.986548    0.926166    0.903387    0.876360
  660.8000      56.945    0.908481    0.931990    0.924208    0.873261    0.869686
  661.4000      56.994    0.895760    0.906765    0.922212    0.878373    0.865189
  662.0000      56.951    0.981728    0.960307    0.920177    0.887887    0.862630
  662.6000      57.341    1.117900    0.988367    0.918103    0.916138    0.867430
  663.2000      57.010    1.312843    0.989475    0.915989    0.971005    0.876141
  663.8000      57.126    1.268695    0.960489    0.913835    0.931396    0.886508
  664.4000      57.054    1.111609    0.960104    0.911641    0.898580    0.882993
  665.0000      57.057    1.175704    0.925922    0.909406    0.981022    0.917591
  665.6000      57.428    1.056585    0.942064    0.907129    0.952115    0.877814
  666.2000      56.897    1.069897    0.958158    0.904811    0.900650    0.857185
  666.8000      57.285    1.080395    0.961543    0.902452    0.925160    0.876223
  667.4000      57.190    1.018889    0.936991    0.900050    0.897964    0.893164
  668.0000      56.716    1.114505    0.954163    0.897606    0.941807    0.897802
  668.6000      56.781    0.985613    0.962924    0.895120    0.915503    0.857970
  669.2000      56.921    0.929197    0.925391    0.892592    0.935529    0.912996
  669.8000      56.921    0.940332    0.939762    0.890022    0.946280    0.858203
  670.4000      56.937    0.835653    0.928629    0.887410    0.939718    0.859506
  671.0000      56.886    0.982118    0.921174    0.884755    0.935904    0.860567
  671.6000      56.842    1.447256    0.961363    0.882059    0.902379    0.855075
  672.2000      56.588    1.180289    0.953481    0.879321    0.908319    0.881943
  672.8000      56.531    1.080452    0.931449    0.876543    0.921413    0.884621
  673.4000      56.772    0.933942    0.931184    0.873723    0.937590    0.865723
  674.0000      56.390    0.883427    0.916391    0.870863    0.942826    0.889471
  674.6000      56.309    0.954173    0.945630    0.867963    0.952350    0.864066
  675.2000      56.255    1.102897    0.925683    0.865024    0.882171    0.852652
  675.8000      56.320    1.068161    0.926534    0.862046    0.919395    0.854063
  676.4000      56.193    0.935840    0.906407    0.859030    0.913252    0.859577
  677.0000      55.810    0.853434    0.874414    0.855976    0.904379    0.865536
  677.6000      55.522    0.978159    0.873662    0.852886    0.863956    0.855580
  678.2000      55.375    0.912373    0.909691    0.849760    0.954963    0.878352
  678.8000      55.141    0.925576    0.930440    0.846599    0.965555    0.855170
  679.4000      55.284    1.047670    0.950174    0.843404    0.918828    0.853427
  680.0000      55.292    0.852569    1.017789    0.840176    0.872398    0.873525
  680.6000      55.349    0.788702    1.004367    0.836916    0.890622    0.837484
  681.2000      55.300    0.863504    1.004006    0.833625    0.882924    0.822984
  681.8000      55.011    0.986722    0.956396    0.830304    0.874215    0.863485
  682.4000      55.284    0.779900    0.868329    0.826954    0.908845    0.851194
  683.0000      54.884    0.756820    0.853356    0.823577    0.947557    0.830315
  683.6000      54.810    0.791162    0.800466    0.820172    0.897733    0.793893
  684.2000      54.430    0.783900    0.792562    0.816743    0.822151    0.834840
  684.8000      53.682    0.850242    0.827365    0.813289    0.863371    0.847903
  685.4000      54.429    0.734382    0.761923    0.809811    0.896073    0.851875
  686.0000      54.421    0.559503    0.734392    0.806313    0.798999    0.853993
  686.6000      54.435    0.522949    0.652742    0.802793    0.880970    0.817837
  687.2000      53.761    0.566652    0.622512    0.799254    0.838938    0.833965
  687.8000      53.676    0.540690    0.686535    0.795697    0.854898    0.819220
  688.4000      53.679    0.598113    0.695448    0.792123    0.882949    0.813341
  689.0000      53.387    0.522123    0.701057    0.788533    0.890455    0.848914
  689.6000      53.119    0.477128    0.713787    0.784929    0.888694    0.866504
  690.2000      53.679    0.569417    0.719906    0.781311    0.855385    0.797640
  690.8000      53.275    0.753526    0.803237    0.777681    0.917394    0.868562
  691.4000      53.346    0.617796    0.748786    0.774041    0.915351    0.831088
  692.0000      52.978    0.628689    0.771002    0.770390    0.932091    0.818128
  692.6000      52.951    0.655624    0.777370    0.766731    0.902383    0.851228
  693.2000      52.981    0.614408    0.775506    0.763064    0.933620    0.867465
  693.8000      51.784    0.857266    0.746677    0.759391    0.973377    0.839076
  694.4000      51.619    0.957886    0.750092    0.755712    0.959492    0.836918
  695.0000      51.452    0.780978    0.715989    0.752028    0.927057    0.831697
  695.6000      51.571    0.783804    0.679047    0.748342    0.915680    0.846396
  696.2000      51.514    0.681231    0.687742    0.744653    0.863139    0.858804
  696.8000      51.282    0.551836    0.685866    0.740962    0.915709    0.827405
  697.4000      51.441    0.560321    0.763123    0.737270    0.934444    0.840040
  698.0000      51.282    0.820076    0.745313    0.733579    0.863316    0.855281
  698.6000      50.735    0.894974    0.720744    0.729889    0.937966    0.839754
  699.2000      50.736    1.056629    0.801859    0.726200    0.927176    0.891376
  699.8000      50.231    0.925344    0.819237    0.722514    0.945222    0.878464
  700.4000      50.536    0.855110    0.756761    0.718831    0.952398    0.880188
  701.0000      50.244    0.967081    0.716548    0.715152    0.927709    0.868933
  701.6000      50.081    0.851136    0.733855    0.711477    0.934853    0.850273
  702.2000      50.506    0.920608    0.591175    0.707808    0.988285    0.865321
  702.8000      49.838    0.855912    0.586573    0.704144    0.985890    0.851775
  703.4000      49.843    0.924429    0.666035    0.700486    0.935094    0.839271
  704.0000      49.068    0.815590    0.716284    0.696835    0.918576    0.847731
  704.6000      49.252    0.669560    0.717192    0.693192    0.926362    0.901127
  705.2000      49.281    0.708835    0.678866    0.689555    0.916883    0.846047
  705.8000      48.923    0.704287    0.734413    0.685927    0.936516    0.831352
  706.4000      49.123    0.747516    0.753944    0.682307    0.989404    0.863694
  707.0000      48.721    0.666478    0.672225    0.678695    0.918993    0.881649
  707.6000      48.798    0.856698    0.650795    0.675092    0.932689    0.888743
  708.2000      48.363    0.837087    0.673332    0.671499    0.934076    0.899553
  708.8000      48.095    0.657584    0.620496    0.667915    0.896608    0.893855
  709.4000      48.311    0.595642    0.722166    0.664340    0.976996    0.882165
  710.0000      48.724    0.591455    0.681008    0.660775    0.971137    0.895694
  710.6000      48.551    0.517537    0.669717    0.657220    0.957827    0.871322
  711.2000      48.176    0.681155    0.707245    0.653675    0.966236    0.862218
  711.8000      47.836    0.714616    0.619398    0.650140    0.952332    0.866736
  712.4000      47.339    0.461407    0.662057    0.646615    0.958178    0.855794
  713.0000      46.968    0.582316    0.763075    0.643101    0.922085    0.860487
  713.6000      47.032    0.484272    0.728487    0.639597    0.893945    0.888919
  714.2000      47.087    0.558774    0.639300    0.636103    0.832616    0.877503
  714.8000      46.931    0.659527    0.647498    0.632620    0.954368    0.898416
  715.4000      46.833    0.748817    0.617313    0.629147    0.873817    0.879300
  716.0000      46.746    0.694248    0.563989    0.625684    0.893851    0.829108
  716.6000      46.699    0.495593    0.602560    0.622232    0.810183    0.811211
  717.2000      46.721    0.394667    0.571624    0.618790    0.966225    0.860618
  717.8000      46.383    0.589890    0.544024    0.615358    0.915135    0.895231
  718.4000      46.303    0.615481    0.550382    0.611936    0.942043    0.823297
  719.0000      46.271    0.746610    0.627302    0.608524    0.987320    0.840269
  719.6000      46.471    0.906779    0.703406    0.605122    0.948817    0.868368
  720.2000      46.138    0.761622    0.581414    0.601730    0.855628    0.833105
  720.8000      45.651    0.573973    0.538129    0.598347    0.947851    0.850336
  721.4000      46.019    0.725222    0.595749    0.594975    0.813532    0.821252
  722.0000      45.434    0.758785    0.633154    0.591611    0.814387    0.830172
  722.6000      45.282    0.686222    0.629404    0.588258    0.843876    0.838858
  723.2000      45.449    0.636407    0.592117    0.584913    0.855690    0.864250
  723.8000      45.462    0.778464    0.553521    0.581577    0.871848    0.864317
  724.4000      45.501    0.579932    0.515227    0.578251    0.768983    0.864546
  725.0000      45.389    0.547201    0.498149    0.574934    0.877925    0.850194
  725.6000      45.064    0.631051    0.439119    0.571625    0.788933    0.799956
  726.2000      44.948    0.438957    0.441576    0.568325    0.883474    0.812668
  726.8000      44.482    0.266527    0.453223    0.565034    0.871824    0.840420
  727.4000      43.675    0.369165    0.399492    0.561751    0.824145    0.840528
  728.0000      44.290    0.435535    0.395826    0.558477    0.950101    0.847244
  728.6000      43.352    0.543585    0.527860    0.555211    0.947845    0.819518
  729.2000      43.677    0.494531    0.619192    0.551954    0.921559    0.880633
  729.8000      43.842    0.374049    0.632289    0.548705    0.918707    0.796037
  730.4000      43.322    0.379850    0.575088    0.545464    0.975749    0.856193
  731.0000      42.906    0.603124    0.544643    0.542232    0.938846    0.885814
  731.6000      43.678    0.541429    0.535726    0.539007    0.892446    0.874820
  732.2000      43.006    0.602366    0.553051    0.535791    0.901134    0.883369
  732.8000      43.295    0.482336    0.543590    0.532584    0.998159    0.859228
  733.4000      43.166    0.538777    0.579843    0.529384    0.934211    0.881543
  734.0000      42.552    0.675567    0.556246    0.526194    0.886410    0.887204
  734.6000      42.614    0.293874    0.522594    0.523011    0.819861    0.832806
  735.2000      42.614    0.466617    0.553322    0.519838    0.920609    0.841267
  735.8000      42.330    0.649411    0.562171    0.516673    0.861594    0.855727
  736.4000      42.077    0.437435    0.571624    0.513516    0.958555    0.829318
  737.0000      42.032    0.413043    0.574306    0.510369    0.921089    0.872949
  737.6000      41.619    0.571599    0.495100    0.507232    0.953651    0.868422
  738.2000      41.191    0.664189    0.551922    0.504103    0.947806    0.852745
  738.8000      40.941    0.448895    0.594044    0.500984    0.998118    0.886839
  739.4000      41.010    0.605587    0.516406    0.497875    0.992964    0.880326
  740.0000      40.946    0.912580    0.494413    0.494776    0.874714    0.914096
  740.6000      41.011    0.790726    0.431112    0.491688    0.965469    0.909553
  741.2000      40.971    0.495143    0.462147    0.488610    0.982617    0.854377
  741.8000      40.867    0.569703    0.425515    0.485543    0.983264    0.876144
  742.4000      40.349    0.449528    0.433966    0.482486    0.927412    0.904315
  743.0000      39.485    0.443066    0.514310    0.479442    0.991123    0.899460
  743.6000      39.604    0.452258    0.625160    0.476409    0.933125    0.898385
  744.2000      39.704    0.581756    0.610602    0.473388    0.882854    0.851221
  744.8000      39.365    0.554082    0.475810    0.470380    0.963721    0.887329
  745.4000      39.276    0.504549    0.513380    0.467384    0.956848    0.888894
  746.0000      38.976    0.479323    0.496320    0.464402    0.841352    0.893085
  746.6000      38.430    0.377613    0.514276    0.461432    0.911522    0.940237
  747.2000      38.861    0.389209    0.507890    0.458476    0.860671    0.910743
  747.8000      38.616    0.667269    0.472662    0.455534    0.973212    0.900185
  748.4000      38.399    0.770332    0.432724    0.452607    0.997862    0.862768
  749.0000      38.043    0.678622    0.364141    0.449693    0.895750    0.809539
  749.6000      37.849    0.568848    0.397192    0.446795    0.944527    0.834943
  750.2000      37.529    0.527365    0.417288    0.443911    0.926656    0.860213
  750.8000      37.376    0.497644    0.465806    0.441042    0.940933    0.839777
  751.4000      37.006    0.442339    0.489848    0.438189    0.997862    0.856016
  752.0000      37.291    0.644822    0.506795    0.435351    0.855459    0.856974
  752.6000      36.988    0.654474    0.438479    0.432529    0.997224    0.885770
  753.2000      36.815    0.387674    0.396760    0.429722    0.911605    0.831655
  753.8000      36.897    0.346068    0.363734    0.426932    0.820759    0.849441
  754.4000      36.543    0.257204    0.376700    0.424157    0.909113    0.827964
  755.0000      36.100    0.179140    0.398427    0.421398    0.989500    0.896416
  755.6000      35.999    0.147497    0.437787    0.418656    0.904353    0.849585
  756.2000      36.361    0.281909    0.484593    0.415928    0.903333    0.827235
  756.8000      35.566    0.569689    0.323073    0.413217    0.802554    0.820185
  757.4000      35.468    0.721009    0.278209    0.410522    0.957741    0.714182
  758.0000      35.669    0.589131    0.242119    0.407842    0.767997    0.833549
  758.6000      35.403    0.325061    0.144247    0.405177    0.878560    0.793874
  759.2000      35.065    0.337918    0.260529    0.402527    0.853030    0.788880
  759.8000      34.831    0.711391    0.343147    0.399892    0.823799    0.781925
  760.4000      35.079    0.588158    0.264097    0.397272    0.910108    0.752017
  761.0000      35.369    0.102619    0.138093    0.394665    0.741367    0.749697
  761.6000      34.693    0.421125    0.279855    0.392073    0.994559    0.796310
  762.2000      34.394    0.650963    0.458071    0.389494    0.838022    0.843380
  762.8000      34.192    0.306778    0.432647    0.386928    0.915449    0.830900
  763.4000      34.523    0.060370    0.254222    0.384374    0.856913    0.840428
  764.0000      34.344    0.344303    0.292804    0.381833    0.938362    0.862238
  764.6000      33.914    0.381227    0.327036    0.379303    0.974519    0.843847
  765.2000      34.243    0.370568    0.363580    0.376783    0.813605    0.847892
  765.8000      33.848    0.500195    0.529315    0.374275    0.859784    0.802160
  766.4000      33.775    0.712268    0.304230    0.371776    0.942394    0.828614
  767.0000      33.753    0.351136    0.368461    0.369286    0.895405    0.844128
  767.6000      33.753    0.266545    0.439949    0.366804    0.978665    0.841955
  768.2000      33.415    0.373073    0.454547    0.364331    0.915644    0.827643
  768.8000      33.330    0.308290    0.324999    0.361865    0.989201    0.934856
  769.4000      33.101    0.450997    0.439314    0.359406    0.997210    0.921982
  770.0000      32.917    0.474159    0.455914    0.356953    0.913264    0.864851
  770.6000      32.916    0.613622    0.350044    0.354505    0.932254    0.926678
  771.2000      32.489    0.426638    0.342183    0.352062    0.936191    0.888704
  771.8000      32.724    0.343817    0.488661    0.349624    0.918576    0.819766
  772.4000      32.122    0.425610    0.429602    0.347188    0.860736    0.824152
  773.0000      31.893    0.434165    0.291116    0.344756    0.876332    0.892847
  773.6000      32.098    0.601625    0.294861    0.342327    0.937236    0.908757
  774.2000      32.225    0.550196    0.289096    0.339899    0.955483    0.887620
  774.8000      31.654    0.388564    0.356006    0.337473    0.900048    0.855454
  775.4000      31.329    0.058389    0.293732    0.335048    0.977616    0.838125
  776.0000      31.181    0.172414    0.528490    0.332624    0.947569    0.863411
  776.6000      30.690    0.095381    0.547333    0.330199    0.902881    0.865207
  777.2000      30.662    0.523094    0.544905    0.327774    0.898076    0.898364
  777.8000      30.636    0.601893    0.483870    0.325349    0.781285    0.848233
  778.4000      30.869    0.631173    0.289112    0.322923    0.993338    0.893312
  779.0000      30.637    0.317319    0.252636    0.320496    0.914073    0.857305
  779.6000      30.570    0.313675    0.311888    0.318067    0.940268    0.897566
  780.2000      30.164    0.552694    0.413394    0.315638    0.879411    0.886781
  780.8000      29.611    0.169561    0.325073    0.313206    0.818430    0.862508
  781.4000      29.665    0.382649    0.287989    0.310773    0.902859    0.873076
  782.0000      29.247    0.546106    0.408011    0.308339    0.921609    0.904775
  782.6000      29.309    0.482735    0.292503    0.305904    0.969530    0.937638
  783.2000      28.961    0.051881    0.234743    0.303467    0.989079    0.852125
  783.8000      28.761   -0.018477    0.287255    0.301029    0.996214    0.928354
  784.4000      28.534    0.180183    0.126915    0.298590    0.996786    0.931769
  785.0000      27.669    0.107567    0.292058    0.296151    0.990454    0.905252
  785.6000      27.817    0.378359    0.281747    0.293711    0.981693    0.879744
  786.2000      27.496    0.850268    0.374247    0.291272    0.729193    0.898152
  786.8000      27.108    0.513745    0.328260    0.288834    0.838061    0.856421
  787.4000      26.753   -0.097854    0.159765    0.286397    0.982520    0.907018
  788.0000      27.040    0.406743    0.214639    0.283963    0.996767    0.922718
  788.6000      26.844    0.492135    0.290599    0.281530    0.997210    0.896478
  789.2000      26.408    0.435879    0.204908    0.279102    0.868175    0.923914
  789.8000      26.653    0.185274    0.309221    0.276677    0.825987    0.923314
  790.4000      25.991   -0.016077    0.192249    0.274258    0.929542    0.867304
  791.0000      25.739    0.245573    0.000510    0.271844    0.867828    0.871275
  791.6000      24.933    0.340379    0.141370    0.269437    0.982545    0.884312
  792.2000      25.021    0.353629    0.288563    0.267037    0.898454    0.931719
  792.8000      24.721    0.428848    0.283215    0.264647    0.974609    0.909801
  793.4000      24.506    0.198545    0.323342    0.262266    0.949666    0.907066
  794.0000      24.506    0.176749    0.486470    0.259896    0.778656    0.898604
  794.6000      24.284    0.204812    0.463161    0.257538    0.970268    0.927240
  795.2000      23.913    0.316359    0.416766    0.255193    0.966904    0.928718
  795.8000      23.355    0.463366    0.245272    0.252862    0.858962    0.847950
  796.4000      23.781    0.416340    0.345595    0.250547    0.876019    0.949905
  797.0000      23.686    0.463965    0.282665    0.248248    0.919891    0.895636
  797.6000      23.369    0.317806    0.232252    0.245967    0.930960    0.818765
  798.2000      22.957    0.230858    0.239448    0.243705    0.994591    0.892507
