Version =  1.64
NumCams = 1
Cam     Date       Time        Roll     Pitch       Yaw
---  ----------  --------  --------  --------  --------
101  04/21/2013  08:00:00      0.00     0.00      0.00
-------------------------------------------------------
Extinction Fit: Multi-Day = 2
Extinction Coef Scale     = 1.008800
Extinction Coef Rayleigh  = 2.846974
Extinction Coef Oxygen2   = 2.846974
Extinction Coef Ozone     = 0.761201
Extinction Coef Dust      = 17.575153s
Extinction Coef Water     = 12.857024
-------------------------------------------------------
Number of wavelengths      = 1209
Responsivity normalization = 302172611547.561830
-------------------------------------------------------
Wave(nm)  WeightSum   DayResp     CumResp     SmoothResp  DayExtn     CumExtn
  480.2000       0.972    0.000607    0.000607    0.000607    0.781169    0.781169
  480.8000       0.969    0.000603    0.000603    0.000603     0.78201     0.78201
  481.4000       0.966    0.000599    0.000599    0.000599    0.783553    0.783553
  482.0000       0.962    0.000595    0.000595    0.000595    0.785569    0.785569
  482.6000       0.957    0.000591    0.000591    0.000591    0.786317    0.786317
  483.2000       0.953    0.000586    0.000586    0.000586    0.786477    0.786477
  483.8000       0.949    0.000582    0.000582    0.000582    0.788431    0.788431
  484.4000       0.944    0.000578    0.000578    0.000578    0.790935    0.790935
  485.0000       0.941    0.000573    0.000573    0.000573    0.793542    0.793542
  485.6000       0.937    0.000569    0.000569    0.000569    0.795539    0.795539
  486.2000       0.934    0.000567    0.000567    0.000567    0.796053    0.796053
  486.8000       0.931    0.000563    0.000563    0.000563    0.795313    0.795313
  487.4000       0.927    0.000559    0.000559    0.000559    0.795837    0.795837
  488.0000       0.924    0.000556    0.000556    0.000556    0.797048    0.797048
  488.6000       0.921    0.000553    0.000553    0.000553    0.798207    0.798207
  489.2000       0.917    0.000549    0.000549    0.000549     0.79884     0.79884
  489.8000       0.914    0.000546    0.000546    0.000546    0.799406    0.799406
  490.4000       0.911    0.000542    0.000542    0.000542    0.800587    0.800587
  491.0000       0.907    0.000539    0.000539    0.000539    0.801588    0.801588
  491.6000       0.904    0.000536    0.000536    0.000536    0.801947    0.801947
  492.2000       0.900    0.000533    0.000533    0.000533    0.802651    0.802651
  492.8000       0.897    0.000530    0.000530    0.000530    0.803106    0.803106
  493.4000       0.894    0.000527    0.000527    0.000527    0.803651    0.803651
  494.0000       0.891    0.000523    0.000523    0.000523    0.804256    0.804256
  494.6000       0.887    0.000520    0.000520    0.000520    0.804892    0.804892
  495.2000       0.883    0.000517    0.000517    0.000517    0.805532    0.805532
  495.8000       0.878    0.000513    0.000513    0.000513    0.806146    0.806146
  496.4000       0.874    0.000509    0.000509    0.000509    0.807088    0.807088
  497.0000       0.871    0.000506    0.000506    0.000506    0.808371    0.808371
  497.6000       0.868    0.000504    0.000504    0.000504    0.808575    0.808575
  498.2000       0.865    0.000501    0.000501    0.000501     0.80847     0.80847
  498.8000       0.863    0.000498    0.000498    0.000498     0.80934     0.80934
  499.4000       0.860    0.000496    0.000496    0.000496    0.810566    0.810566
  500.0000       0.857    0.000494    0.000494    0.000494    0.810778    0.810778
  500.6000       0.854    0.000490    0.000490    0.000490    0.810631    0.810631
  501.2000       0.850    0.000488    0.000488    0.000488    0.810794    0.810794
  501.8000       0.847    0.000485    0.000485    0.000485    0.810306    0.810306
  502.4000       0.843    0.000482    0.000482    0.000482    0.809028    0.809028
  503.0000       0.840    0.000479    0.000479    0.000479    0.808412    0.808412
  503.6000       0.836    0.000476    0.000476    0.000476    0.808306    0.808306
  504.2000       0.833    0.000474    0.000474    0.000474    0.808396    0.808396
  504.8000       0.831    0.000471    0.000471    0.000471    0.808608    0.808608
  505.4000       0.828    0.000470    0.000470    0.000470     0.80915     0.80915
  506.0000       0.826    0.000467    0.000467    0.000467    0.809765    0.809765
  506.6000       0.822    0.000465    0.000465    0.000465    0.810359    0.810359
  507.2000       0.819    0.000463    0.000463    0.000463    0.810822    0.810822
  507.8000       0.815    0.000460    0.000460    0.000460    0.811365    0.811365
  508.4000       0.812    0.000458    0.000458    0.000458    0.812462    0.812462
  509.0000       0.809    0.000455    0.000455    0.000455    0.813602    0.813602
  509.6000       0.805    0.000453    0.000453    0.000453    0.814162    0.814162
  510.2000       0.802    0.000450    0.000450    0.000450    0.815835    0.815835
  510.8000       0.799    0.000448    0.000448    0.000448    0.817097    0.817097
  511.4000       0.795    0.000446    0.000446    0.000446    0.818588    0.818588
  512.0000       0.792    0.000443    0.000443    0.000443    0.820126    0.820126
  512.6000       0.789    0.000442    0.000442    0.000442    0.821533    0.821533
  513.2000       0.788    0.000440    0.000440    0.000440    0.822628    0.822628
  513.8000       0.786    0.000439    0.000439    0.000439    0.823441    0.823441
  514.4000       0.784    0.000437    0.000437    0.000437    0.822796    0.822796
  515.0000       0.780    0.000435    0.000435    0.000435    0.823104    0.823104
  515.6000       0.776    0.000432    0.000432    0.000432    0.824029    0.824029
  516.2000       0.772    0.000430    0.000430    0.000430    0.824707    0.824707
  516.8000       0.769    0.000428    0.000428    0.000428    0.824773    0.824773
  517.4000       0.767    0.000426    0.000426    0.000426    0.824679    0.824679
  518.0000       0.765    0.000425    0.000425    0.000425    0.825568    0.825568
  518.6000       0.764    0.000424    0.000424    0.000424    0.826786    0.826786
  519.2000       0.761    0.000422    0.000422    0.000422    0.826936    0.826936
  519.8000       0.757    0.000420    0.000420    0.000420    0.826867    0.826867
  520.4000       0.754    0.000418    0.000418    0.000418    0.826975    0.826975
  521.0000       0.751    0.000416    0.000416    0.000416    0.827137    0.827137
  521.6000       0.749    0.000415    0.000415    0.000415    0.827326    0.827326
  522.2000       0.746    0.000412    0.000412    0.000412    0.827519    0.827519
  522.8000       0.743    0.000411    0.000411    0.000411     0.82769     0.82769
  523.4000       0.739    0.000409    0.000409    0.000409    0.827817    0.827817
  524.0000       0.736    0.000407    0.000407    0.000407    0.827873    0.827873
  524.6000       0.734    0.000405    0.000405    0.000405    0.827398    0.827398
  525.2000       0.732    0.000403    0.000403    0.000403    0.826775    0.826775
  525.8000       0.729    0.000402    0.000402    0.000402    0.826769    0.826769
  526.4000       0.727    0.000401    0.000401    0.000401    0.826892    0.826892
  527.0000       0.724    0.000399    0.000399    0.000399    0.826871    0.826871
  527.6000       0.720    0.000397    0.000397    0.000397    0.826854    0.826854
  528.2000       0.717    0.000395    0.000395    0.000395     0.82686     0.82686
  528.8000       0.714    0.000393    0.000393    0.000393    0.826836    0.826836
  529.4000       0.713    0.000392    0.000392    0.000392    0.826868    0.826868
  530.0000       0.711    0.000391    0.000391    0.000391    0.826958    0.826958
  530.6000       0.708    0.000390    0.000390    0.000390    0.826726    0.826726
  531.2000       0.705    0.000388    0.000388    0.000388    0.826518    0.826518
  531.8000       0.702    0.000386    0.000386    0.000386    0.827049    0.827049
  532.4000       0.700    0.000385    0.000385    0.000385    0.827497    0.827497
  533.0000       0.699    0.000384    0.000384    0.000384    0.828046    0.828046
  533.6000       0.696    0.000383    0.000383    0.000383    0.828662    0.828662
  534.2000       0.693    0.000381    0.000381    0.000381    0.829313    0.829313
  534.8000       0.689    0.000379    0.000379    0.000379    0.829965    0.829965
  535.4000       0.687    0.000378    0.000378    0.000378    0.830588    0.830588
  536.0000       0.685    0.000377    0.000377    0.000377    0.831752    0.831752
