Number of lines in output :  7269
--------------------------------------------------------------------------------------------------------
    Wl_vac      Wl_air    E_Photon   log_gf   A-Value   Elem. E_lower_lev.   J   E_upper_lev.   J   Ref.
     / nm        / nm       / eV               / 1/s   (Code)     / eV     lower     / eV     upper     
   211.7735    211.7065    5.854625  -2.146 8.855e+05  27.00     0.431844   4.5     6.286805   5.5 K88  
   211.7922    211.7252    5.854108  -3.188 2.411e+05  27.00     0.224343   1.5     6.078787   1.5 K88  
   211.8253    211.7583    5.853194  -3.625 5.875e+04  27.00     0.174438   2.5     6.027968   2.5 K88  
   211.9175    211.8505    5.850647  -1.141 5.367e+07  27.00     0.629365   1.5     6.480348   0.5 K88  
   211.9856    211.9186    5.848765  -1.357 1.087e+07  27.00     0.581547   2.5     6.430648   2.5 K88  
   212.0350    211.9679    5.847405  -4.680 7.749e+03  27.00     1.049077   2.5     6.896818   1.5 K88  
   212.0572    211.9901    5.846793  -1.268 2.001e+07  27.00     0.581547   2.5     6.428676   1.5 K88  
   212.1376    212.0705    5.844578  -1.301 1.853e+07  27.00     0.174438   2.5     6.019352   1.5 K88  
   212.1863    212.1192    5.843235  -4.401 7.355e+03  27.00     0.431844   4.5     6.275415   3.5 K88  
   212.2666    212.1995    5.841024  -2.664 3.209e+05  27.00     0.431844   4.5     6.273203   4.5 K88  
   212.3327    212.2656    5.839207  -1.690 3.776e+06  27.00     0.431844   4.5     6.271386   3.5 K88  
   212.5491    212.4819    5.833263  -4.128 1.833e+04  27.00     1.049077   2.5     6.882676   2.5 K88  
   212.5762    212.5090    5.832519  -4.390 7.516e+03  27.00     0.513659   3.5     6.346513   3.5 K88  
   212.5990    212.5318    5.831893  -1.706 4.840e+06  27.00     0.174438   2.5     6.006666   2.5 K88  
   212.6375    212.5703    5.830836  -2.449 2.623e+06  27.00     0.224343   1.5     6.055514   0.5 K88  
   212.6776    212.6104    5.829738  -3.068 2.102e+05  27.00     0.224343   1.5     6.054417   2.5 K88  
   212.6874    212.6202    5.829469  -2.853 3.447e+05  27.00     0.513659   3.5     6.343463   2.5 K88  
   212.7808    212.7136    5.826909  -0.885 3.200e+07  27.00     0.513659   3.5     6.340903   2.5 K88  
   213.0181    212.9508    5.820421  -2.604 9.146e+05  27.00     0.224343   1.5     6.045099   1.5 K88  
