Number of lines in output :  3351
--------------------------------------------------------------------------------------------------------
    Wl_vac      Wl_air    E_Photon   log_gf   A-Value   Elem. E_lower_lev.   J   E_upper_lev.   J   Ref.
     / nm        / nm       / eV               / 1/s   (Code)     / eV     lower     / eV     upper     
   215.8979    215.8301    5.742780  -0.620 6.865e+07  28.00     0.025392   3.0     5.768502   2.0 FMW  
   216.1715    216.1036    5.735514  -1.350 1.275e+07  28.00     0.109090   2.0     5.844934   2.0 FMW  
   216.6832    216.6152    5.721970  -1.490 6.567e+06  28.00     0.109090   2.0     5.831388   3.0 FMW  
   217.4220    217.3539    5.702524  -1.490 1.522e+07  28.00     0.422805   2.0     6.125657   1.0 FMW  
   217.5164    217.4482    5.700050  -1.200 8.895e+07  28.00     0.212409   1.0     5.912787   0.0 FMW  
   217.7812    217.7130    5.693118  -0.982 2.094e+07  28.00     0.422805   2.0     6.116250   3.0 K88  
   218.3061    218.2378    5.679431  -1.320 1.340e+07  28.00     0.165177   3.0     5.844934   2.0 FMW  
   218.4589    218.3905    5.675461  -1.350 1.249e+07  28.00     0.422805   2.0     6.098592   2.0 FMW  
   218.7621    218.6937    5.667591  -1.346 2.094e+07  28.00     0.212409   1.0     5.880326   1.0 K88  
   219.0909    219.0224    5.659086  -0.970 2.978e+07  28.00     0.109090   2.0     5.768502   2.0 FMW  
   219.1893    219.1208    5.656546  -1.780 4.608e+06  28.00     0.422805   2.0     6.079676   2.0 FMW  
   219.2224    219.1539    5.655691  -3.423 1.048e+05  28.00     0.212409   1.0     5.868425   2.0 K88  
   219.8036    219.7350    5.640736  -0.770 7.815e+07  28.00     0.212409   1.0     5.853469   1.0 FMW  
   220.1367    220.0680    5.632201  -1.112 2.127e+07  28.00     0.212409   1.0     5.844934   2.0 K88  
   220.2271    220.1584    5.629891  -0.800 7.265e+07  28.00     0.422805   2.0     6.053019   1.0 FMW  
   220.6269    220.5581    5.619688  -1.260 1.506e+07  28.00     0.422805   2.0     6.042816   2.0 K88  
   220.8425    220.7736    5.614204  -1.845 2.792e+06  28.00     0.000000   4.0     5.614526   3.0 K88  
   220.9360    220.8671    5.611826  -0.658 4.290e+07  28.00     0.422805   2.0     6.034954   3.0 K88  
   221.1701    221.1012    5.605887  -1.740 4.963e+06  28.00     0.025392   3.0     5.631600   2.0 K88  
   221.1982    221.1293    5.605172  -1.590 1.168e+07  28.00     0.274832   2.0     5.880326   1.0 K88  
   221.2839    221.2150    5.603003  -1.670 5.824e+06  28.00     0.165177   3.0     5.768502   2.0 FMW  
   221.6689    221.5999    5.593272  -3.477 9.052e+04  28.00     0.274832   2.0     5.868425   2.0 K88  
   221.8458    221.7767    5.588813  -0.920 2.328e+07  28.00     0.025392   3.0     5.614526   3.0 K88  
   222.2632    222.1940    5.578317  -1.320 2.154e+07  28.00     0.274832   2.0     5.853469   1.0 FMW  
   222.6037    222.5345    5.569782  -3.174 1.803e+05  28.00     0.274832   2.0     5.844934   2.0 K88  
   223.1650    223.0957    5.555773  -1.710 5.223e+06  28.00     0.212409   1.0     5.768502   2.0 FMW  
   224.3908    224.3212    5.525424  -2.407 7.413e+05  28.00     0.000000   4.0     5.525741   3.0 K88  
   224.5221    224.4525    5.522193  -0.840 3.825e+07  28.00     0.109090   2.0     5.631600   2.0 FMW  
   225.2185    225.1487    5.505120  -1.670 4.016e+06  28.00     0.109090   2.0     5.614526   3.0 FMW  
