Number of lines in output :  11497
--------------------------------------------------------------------------------------------------------
    Wl_vac      Wl_air    E_Photon   log_gf   A-Value   Elem. E_lower_lev.   J   E_upper_lev.   J   Ref.
     / nm        / nm       / eV               / 1/s   (Code)     / eV     lower     / eV     upper     
   211.4792    211.4123    5.862771  -3.497 1.187e+05  23.00     0.017034   2.5     5.880141   1.5 K88  
   211.5450    211.4780    5.860949  -1.030 1.739e+07  23.00     0.068563   4.5     5.929849   3.5 K88  
   211.8161    211.7491    5.853447  -3.037 1.707e+05  23.00     0.017034   2.5     5.870817   3.5 K88  
   211.9923    211.9253    5.848580  -3.398 1.484e+05  23.00     0.261907   0.5     6.110823   1.5 K88  
   212.0484    211.9813    5.847036  -4.234 1.082e+04  23.00     0.300655   4.5     6.148026   3.5 K88  
   212.0942    212.0271    5.845772  -2.708 2.420e+05  23.00     0.068563   4.5     5.914671   5.5 K88  
   212.4829    212.4158    5.835077  -2.050 1.646e+06  23.00     0.068563   4.5     5.903975   3.5 K88  
   212.4997    212.4326    5.834616  -4.400 5.880e+03  23.00     0.068563   4.5     5.903514   4.5 K88  
   212.6543    212.5871    5.830376  -4.756 3.234e+03  23.00     0.040107   3.5     5.870817   3.5 K88  
   212.7399    212.6727    5.828030  -0.977 1.942e+07  23.00     0.017034   2.5     5.845399   3.5 K88  
   212.7801    212.7129    5.826928  -1.213 1.504e+07  23.00     0.000000   1.5     5.827262   2.5 K88  
   212.8056    212.7384    5.826231  -4.577 6.501e+03  23.00     0.286591   3.5     6.113157   2.5 K88  
   213.3648    213.2975    5.810960  -4.771 4.137e+03  23.00     0.000000   1.5     5.811293   2.5 K88  
   213.3889    213.3216    5.810302  -4.399 1.461e+04  23.00     0.000000   1.5     5.810636   1.5 K88  
   213.4039    213.3366    5.809894  -1.969 2.622e+06  23.00     0.017034   2.5     5.827262   2.5 K88  
   213.4417    213.3744    5.808865  -4.987 7.543e+03  23.00     0.000000   1.5     5.809199   0.5 K88  
   213.5854    213.5180    5.804959  -1.794 2.937e+06  23.00     0.040107   3.5     5.845399   3.5 K88  
   213.6972    213.6298    5.801921  -2.176 1.217e+06  23.00     0.068563   4.5     5.870817   3.5 K88  
   213.9920    213.9246    5.793926  -4.501 7.659e+03  23.00     0.017034   2.5     5.811293   2.5 K88  
   214.0164    213.9489    5.793269  -3.588 9.401e+04  23.00     0.017034   2.5     5.810636   1.5 K88  
   214.0984    214.0309    5.791051  -3.335 1.682e+05  23.00     0.000000   1.5     5.791384   1.5 K88  
   214.2548    214.1873    5.786823  -3.415 9.314e+04  23.00     0.040107   3.5     5.827262   2.5 K88  
